year	day	hour	rain	temperature	water_L0_crust0	water_L0_crust1	water_L0_crust2	water_L0_crust3	water_L0_veg	moisture_L1_crust0	moisture_L1_crust1	moisture_L1_crust2	moisture_L1_crust3	moisture_L1_veg	moisture_L2_crust0	moisture_L2_crust1	moisture_L2_crust2	moisture_L2_crust3	moisture_L2_veg	infiltration_L1_crust0	infiltration_L1_crust1	infiltration_L1_crust2	infiltration_L1_crust3	infiltration_L1_veg	drainage_L1_crust0	drainage_L1_crust1	drainage_L1_crust2	drainage_L1_crust3	drainage_L1_veg	drainage_L2_crust0	drainage_L2_crust1	drainage_L2_crust2	drainage_L2_crust3	drainage_L2_veg	QD_L0_crust0	QD_L0_crust1	QD_L0_crust2	QD_L0_crust3	QD_L0_veg	EP_L1_crust0	EP_L1_crust1	EP_L1_crust2	EP_L1_crust3	EP_L1_veg
0	102	2	0.1015	14.5967	0	0	0	0	0	0.0589761	0	0	0	0.0417331	0.118328	0	0	0	0.0360224	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	3	0	13.83	0	0	0	0	0	0.0590995	0	0	0	0.0417243	0.118235	0	0	0	0.036029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	4	0	13.06	0	0	0	0	0	0.0592225	0	0	0	0.0417154	0.118143	0	0	0	0.0360357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	5	0	12.55	0	0	0	0	0	0.059345	0	0	0	0.0417066	0.118051	0	0	0	0.0360422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	6	0	12.6767	0	0	0	0	0	0.059467	0	0	0	0.0416979	0.11796	0	0	0	0.0360488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	7	0	12.93	0	0	0	0	0	0.0595886	0	0	0	0.0416891	0.117868	0	0	0	0.0360554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	8	0	13.3167	0	0	0	0	0	0.0597098	0	0	0	0.0416804	0.117778	0	0	0	0.0360619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	9	0	15.9967	0	0	0	0	0	0.0598305	0	0	0	0.0416717	0.117687	0	0	0	0.0360685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	10	0	18.7867	0	0	0	0	0	0.0599508	0	0	0	0.041663	0.117597	0	0	0	0.036075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	11	0	20.1867	0	0	0	0	0	0.0600706	0	0	0	0.0416544	0.117507	0	0	0	0.0360815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
