year	day	hour	rain	temperature	MeanWaterL0_abs	moisture_L1	moisture_L2	infiltration_L1	infiltration_L2	infiltration_tot	drainage_L1	drainage_L2	QD	QDlost	potEP	EP_L0	EP_L1	EP_L2	EP_tot	transpiration_L1	transpiration_L2	E_L1	layerDiff
0	115	10	0	26.6	0	0.0439951	0.0747663	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00296383
0	115	11	0	27.91	0	0.044059	0.0747183	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00295305
0	115	12	0	28.1767	0	0.0441228	0.0746705	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.0029423
0	115	13	0	29.2333	0	0.0441863	0.0746228	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.0029316
0	115	14	0	29.2333	0	0.0442495	0.0745754	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00292093
0	115	15	0	28.9667	0	0.0443126	0.0745281	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00291031
0	115	16	0	28.44	0	0.0443754	0.074481	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00289972
0	115	17	0	28.1767	0	0.044438	0.0744341	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00288917
0	115	18	0	27.2567	0	0.0445003	0.0743873	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00287866
0	115	19	0	25.8233	0	0.0445625	0.0743407	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00286818
0	115	20	0	22.9933	0	0.0446244	0.0742943	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00285775
0	115	21	0	18.41	0	0.0446861	0.074248	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00284735
0	115	22	0	16.5067	0	0.0447475	0.0742019	0	0	0	0	0	0	0	5.07889	0	0.119737	0.0296189	0.149356	0.0368	0.0296189	0.0829367	-0.00283699
0	115	23	0	16.38	0	0.0423557	0.0738961	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00282667
0	116	0	0	15.2333	0	0.0424212	0.0738469	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00302784
0	116	1	0	12.9333	0	0.0424866	0.0737979	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00301683
0	116	2	0	11.9	0	0.0425517	0.0737491	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00300585
0	116	3	0	11.51	0	0.0426165	0.0737005	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00299492
0	116	4	0	10.6	0	0.0426811	0.073652	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00298402
0	116	5	0	10.6	0	0.0427455	0.0736037	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00297316
0	116	6	0	9.55333	0	0.0428097	0.0735556	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00296235
0	116	7	0	10.0767	0	0.0428736	0.0735077	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00295157
0	116	8	0	15.87	0	0.0429373	0.0734599	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00294083
0	116	9	0	23.8967	0	0.0430007	0.0734123	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00293013
0	116	10	0	31.6633	0	0.0430639	0.0733649	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00291947
0	116	11	0	33.87	0	0.0431269	0.0733177	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00290885
0	116	12	0	33.8733	0	0.0431897	0.0732706	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00289827
0	116	13	0	34.71	0	0.0432522	0.0732237	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00288772
0	116	14	0	35.27	0	0.0433145	0.0731769	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00287722
0	116	15	0	34.57	0	0.0433766	0.0731304	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00286675
0	116	16	0	31.12	0	0.0434385	0.073084	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00285632
0	116	17	0	30.3067	0	0.0435001	0.0730378	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00284593
0	116	18	0	28.44	0	0.0435615	0.0729917	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00283558
0	116	19	0	27.52	0	0.0436227	0.0729458	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00282526
0	116	20	0	24.2767	0	0.0436837	0.0729001	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00281498
0	116	21	0	19.55	0	0.0437444	0.0728546	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00280474
0	116	22	0	18.9133	0	0.0438049	0.0728092	0	0	0	0	0	0	0	5.4894	0	0.124675	0.0306163	0.155292	0.0379604	0.0306163	0.0867149	-0.00279454
0	116	23	0	17.0133	0	0.0408063	0.0724418	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00278437
0	117	0	0	15.7433	0	0.0408721	0.0723925	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00303804
0	117	1	0	14.7233	0	0.0409376	0.0723434	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00302699
0	117	2	0	14.2167	0	0.0410029	0.0722944	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00301598
0	117	3	0	14.7233	0	0.041068	0.0722456	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00300501
