Soil moisture L1 [-]
0.0140116	0.0130734	0.0130891	0.0132282	0.0129575	0.0130756	0.0130756	0.0127841	0.0130638	0.0127493	0.0138693	0.0126256	0.013204	0.0135061	0.0129933	0.0131178	0.0133923	0.0128458	0.0129743	0.0128634	0.0129583	0.0126256	0.0136875	0.0126794	0.0130984	0.0149236	0.0138352	0.0153298	0.0128954	0.0141159	0.0162622	0.0150822	0.0146707	0.0149659	0.0152004	0.0150822	0.011769	0.0142638	0.01303	0.0144954	0.0143074	0.0130388	0.0118397	0.0153804	0.0153804	0.0165252	0.0167918	0.0162622	0.011792	0.0131183	0.0143641	0.0156248	0.0143074	0.0163276	0.0176164	0.0155632	0.0172677	0.0160031	0.0163276	0.018112	0.018112	0.0152004	0.0171985	0.015502	0.0130734	0.0156248	0.0170616	0.0174762	0.0161321	0.0177573	0.0194161	0.0194901	0.0177573	0.0178988
0.0171492	0.0142653	0.0159349	0.0176725	0.0174821	0.0163975	0.0159134	0.0161269	0.0155722	0.0149378	0.0150802	0.0136618	0.0149444	0.0146508	0.0135433	0.0137114	0.0139907	0.0130562	0.0136168	0.013552	0.0136168	0.0134044	0.0134555	0.0142205	0.016098	0.0162143	0.0188874	0.0164373	0.0130694	0.0136599	0.0164468	0.0180905	0.0162517	0.0153765	0.0146335	0.0141979	0.0113946	0.0136797	0.0127126	0.0132181	0.013131	0.0126479	0.0116667	0.014998	0.0151254	0.015441	0.0171867	0.0167248	0.0116356	0.0131043	0.0137148	0.0152147	0.0141799	0.0148196	0.0160608	0.0146987	0.0167813	0.015125	0.0155028	0.0169875	0.0166453	0.0150644	0.0161243	0.0148507	0.0130213	0.0151265	0.015874	0.0158722	0.0162591	0.0183161	0.0191073	0.0185995	0.0173285	0.0183262
0.0182926	0.0162757	0.0180425	0.0182149	0.016204	0.0156729	0.0125728	0.0152668	0.0146733	0.0150999	0.0154643	0.0143124	0.0144902	0.0147346	0.0135992	0.0138537	0.0139114	0.013953	0.0137206	0.0126714	0.0125983	0.0125517	0.0116572	0.0112567	0.0132341	0.0142573	0.015913	0.019199	0.0151983	0.0133497	0.0137494	0.0187195	0.0180039	0.0164629	0.0157196	0.0145982	0.0135948	0.0149648	0.0134038	0.0130767	0.0111435	0.0112908	0.0160758	0.0175503	0.0167337	0.015339	0.0166504	0.019047	0.0180172	0.019797	0.0205668	0.020252	0.0190075	0.0164041	0.0159497	0.0117927	0.0120188	0.013995	0.0144396	0.0150889	0.0149005	0.0152741	0.0155632	0.0142101	0.0132817	0.0156421	0.0162743	0.0161487	0.014447	0.0145317	0.0146327	0.0138368	0.0131455	0.0144913
0.0154078	0.0152541	0.0169336	0.0163327	0.0138434	0.013281	0.0142095	0.0135981	0.0143228	0.0134908	0.0137211	0.0139091	0.0137491	0.0139439	0.0143659	0.0136912	0.013552	0.012838	0.0131656	0.0128597	0.0128059	0.012857	0.0144648	0.0130407	0.0113173	0.0134854	0.0138839	0.0181458	0.0161596	0.0128215	0.01287	0.0157495	0.0190696	0.0198329	0.0217515	0.0210643	0.0193439	0.0193379	0.0161512	0.0167542	0.0168589	0.0152778	0.0177948	0.0201863	0.0192293	0.0225106	0.0245058	0.0247353	0.0251729	0.0241707	0.0248395	0.0242377	0.023567	0.019662	0.0188086	0.0208866	0.0215145	0.016443	0.0141317	0.0133145	0.0134241	0.0119658	0.0121562	0.0144954	0.0143118	0.0148789	0.0138367	0.014247	0.0142134	0.0150653	0.0151755	0.0146573	0.0146182	0.0144628
0.0140356	0.0153292	0.0149385	0.0133409	0.0130542	0.0132056	0.0132145	0.0131753	0.014018	0.0132097	0.0137211	0.0137815	0.0141551	0.0135123	0.0142127	0.0135228	0.0135404	0.0130758	0.0131548	0.0134325	0.0132519	0.0142013	0.0153357	0.0136421	0.011608	0.0133379	0.0133928	0.0164801	0.0191147	0.0134384	0.0131372	0.0131499	0.0159438	0.0160419	0.0183182	0.0176565	0.0174599	0.0193187	0.0179133	0.0184543	0.0185414	0.0159942	0.0170033	0.0183958	0.0192763	0.0180598	0.0178209	0.0168695	0.0163371	0.0134158	0.0157012	0.0177645	0.0202765	0.0186388	0.0165667	0.0192014	0.0244385	0.0215871	0.0171389	0.0161933	0.0174318	0.0139012	0.0121566	0.0146537	0.0134889	0.0140009	0.0140443	0.0145645	0.0163731	0.0182758	0.0169956	0.0154098	0.0149913	0.015527
0.0115748	0.0113249	0.0112825	0.013283	0.0140069	0.0133094	0.0132514	0.013212	0.013574	0.0138709	0.0139201	0.0147929	0.0157356	0.0144634	0.0142837	0.0133149	0.0134246	0.0133422	0.0139727	0.0142112	0.0144312	0.0141805	0.0144727	0.0143304	0.0137941	0.013344	0.0132576	0.0118058	0.014587	0.0137344	0.0157976	0.0136459	0.0132379	0.0132101	0.0130326	0.0130516	0.0145569	0.0164868	0.015961	0.0151922	0.0151176	0.0153536	0.0165009	0.0166581	0.0141567	0.0143235	0.0139904	0.0135094	0.0151178	0.0129905	0.0140138	0.0146246	0.0169114	0.0164591	0.013923	0.0148506	0.0210774	0.0249062	0.0234327	0.0176722	0.0179697	0.0131317	0.0112559	0.0114466	0.0142584	0.0158883	0.016655	0.0183491	0.0177677	0.0158899	0.0158753	0.016197	0.0153804	0.0150822
0.01434	0.0113909	0.0114136	0.0133191	0.0133696	0.0134615	0.0133281	0.0133907	0.0144127	0.0133928	0.0136778	0.0134032	0.0149755	0.015041	0.0136757	0.0141222	0.0147508	0.0147877	0.0152298	0.0147764	0.0149849	0.014806	0.0150819	0.0145085	0.0133239	0.0141405	0.0132848	0.0113701	0.0122619	0.0139712	0.0140702	0.014427	0.0130956	0.0168184	0.0135198	0.0130599	0.0128311	0.0127926	0.0127501	0.0147516	0.0110545	0.0117935	0.0162564	0.0163276	0.0149563	0.0134317	0.0139761	0.013461	0.0163615	0.0139187	0.0145883	0.0132077	0.0137649	0.0138338	0.013004	0.012973	0.0139928	0.0159456	0.0178343	0.0154891	0.0117981	0.012519	0.0115141	0.0161788	0.0159482	0.0160772	0.0160772	0.0166601	0.0143641	0.0139636	0.0134666	0.0142319	0.0142942	0.0147179
0.0127339	0.0111279	0.0112665	0.0127768	0.013102	0.0133217	0.0143815	0.0141283	0.0141276	0.0138159	0.0146926	0.013584	0.0142929	0.0162872	0.014681	0.01466	0.0148398	0.0160346	0.0154786	0.0150853	0.014851	0.0151251	0.0143826	0.0137579	0.0132387	0.0133375	0.0132492	0.0112823	0.0113519	0.0117674	0.0128703	0.0147515	0.01448	0.0222267	0.0185885	0.014771	0.0134813	0.0128245	0.0131652	0.0135549	0.0111294	0.0111108	0.0127389	0.013629	0.0142004	0.0160807	0.018561	0.0193987	0.0202489	0.0141606	0.0138566	0.0134849	0.0131916	0.013093	0.0133393	0.0128095	0.0138975	0.0130692	0.0136921	0.0158858	0.0126863	0.0134571	0.0126185	0.0161405	0.0149913	0.0157672	0.015939	0.016489	0.0154444	0.013886	0.0142047	0.0153974	0.0160772	0.015527
0.0129202	0.0140202	0.0131159	0.0133559	0.0114383	0.0117245	0.0146055	0.0118706	0.0119623	0.011705	0.0147961	0.0144703	0.0147276	0.0149648	0.0161607	0.0151099	0.0140695	0.0156814	0.015487	0.0147356	0.014737	0.0120369	0.014601	0.0138187	0.0131954	0.0135177	0.0132407	0.0139779	0.0113018	0.0113092	0.0113803	0.011596	0.0117674	0.014064	0.0227209	0.0198114	0.0204391	0.0199675	0.0173551	0.0158283	0.0131133	0.0129801	0.0134097	0.0139641	0.0169527	0.0193333	0.0183382	0.019017	0.0146163	0.0131657	0.0120745	0.0124833	0.0119849	0.0116646	0.0117241	0.0116865	0.0125584	0.015527	0.01682	0.0175498	0.018184	0.0135894	0.0122216	0.0149083	0.0149083	0.0145187	0.0144365	0.0140476	0.0151343	0.0154953	0.0163327	0.0158899	0.014885	0.0140868
0.0111342	0.013265	0.0136011	0.0121934	0.0141613	0.0141695	0.0116864	0.0152107	0.0144127	0.0140177	0.01466	0.0136851	0.0142419	0.0147445	0.0157068	0.0152082	0.0141034	0.0158934	0.0136599	0.0134169	0.0135209	0.0114386	0.0134016	0.0135583	0.0134063	0.0136851	0.0133661	0.0131843	0.0112883	0.0113701	0.0112656	0.0113297	0.0113519	0.0114074	0.0133694	0.0140097	0.0129807	0.0149733	0.0130188	0.0147318	0.0143579	0.0147689	0.0142808	0.0147771	0.0176868	0.0193866	0.0187088	0.0178397	0.0145593	0.0130693	0.0142198	0.0151985	0.0141088	0.0130991	0.0135495	0.0178089	0.0153252	0.0136398	0.0156179	0.0180847	0.0195524	0.015527	0.0132661	0.0133077	0.0136406	0.014002	0.0143189	0.0144777	0.0156617	0.0160143	0.0145533	0.0138758	0.0141395	0.0138758
0.0117236	0.0135408	0.014665	0.0120113	0.0145138	0.0143778	0.0117054	0.0142197	0.0128617	0.0137098	0.0142633	0.0136786	0.0141564	0.0141987	0.015127	0.0148552	0.0156231	0.0145721	0.0132097	0.0131495	0.013249	0.0112394	0.0136268	0.0137405	0.013749	0.0136397	0.0142472	0.01343	0.0113332	0.0113907	0.0113766	0.0116979	0.011351	0.0112883	0.0115196	0.011373	0.0114259	0.0122339	0.0142201	0.0185885	0.0162031	0.0147843	0.0139689	0.0132522	0.0181832	0.0195642	0.0195524	0.0190927	0.0142758	0.0122502	0.0127528	0.0130577	0.0124722	0.0138487	0.0146163	0.0168605	0.0135397	0.0143611	0.018085	0.0172713	0.0150999	0.0138207	0.0133753	0.0132545	0.0136775	0.0143641	0.0153999	0.0157639	0.0162682	0.0153526	0.0137041	0.013731	0.0148959	0.0139271
0.0146033	0.0117052	0.0120624	0.013944	0.0138556	0.0152107	0.0136569	0.0137644	0.0144701	0.0114912	0.0135606	0.013548	0.0136407	0.0139201	0.0144703	0.0145966	0.0134486	0.0130141	0.0111263	0.0110902	0.0113171	0.0143918	0.0141541	0.0142135	0.0136722	0.0139298	0.0134179	0.0133663	0.0113253	0.0113604	0.0116539	0.012224	0.0125023	0.0118244	0.0113732	0.0115195	0.0114016	0.0114564	0.0119791	0.0130956	0.0139712	0.0130195	0.013086	0.0131837	0.0174942	0.0193566	0.0139011	0.0134564	0.0120453	0.0119157	0.0117639	0.011744	0.012036	0.0122216	0.0124522	0.0138531	0.0132909	0.0160578	0.0204387	0.0151551	0.0127856	0.0139581	0.0134534	0.014565	0.015527	0.0163327	0.0154682	0.0152107	0.0148758	0.0143259	0.0142132	0.0144399	0.0144482	0.0144954
